model,metrics,data0,data1,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data2,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data3,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data4,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data5,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data6,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data7,data70,data71,data72,data73,data74,data75,data76,data77,data78,data8,data9,Mean metrics
VAE-CONV1,Kullback-Leibler,2214.9918893809217,2118.795741089236,1683.9386723716434,1910.8685263889477,2070.525321815963,2282.626847963245,2226.531751759134,2224.2792614684104,2236.148049400952,2302.4461556155984,2152.011472385774,1838.6849403217827,2211.2285547643705,1603.8779717583461,1483.10317340328,1401.8501373589118,1352.365568823856,1334.137461192886,1471.7096449175915,1221.4681500348029,1173.4724609411542,1218.6646627862542,1300.4233166313115,1899.4136164869674,1181.9326805882813,1291.61453891901,1223.4063188616049,1106.6501830141624,969.6142906056862,706.2473541472752,913.6367395209379,902.5010303800793,931.982656952153,1086.3793289466144,1803.9379853534645,1062.391131441517,1026.9481162299219,1086.2387484488277,1247.2645621288832,1394.2149422508946,1500.1423368541605,1529.213655294947,1634.0328507740192,1699.956111223866,1697.607184196599,1702.3807065499136,1730.230515007016,1828.7572575731228,1567.635565452036,1486.7173144886865,1445.2481070180077,1351.7570382473984,1026.1959983242011,924.9928010109583,881.8667389547693,885.855909194814,1829.6546522909694,840.2753406445077,818.7551604833704,943.5662054964463,786.2497251580015,852.0345347911478,1014.7576811649454,1127.358874236093,1087.905048365904,1161.465837092743,1140.9197855353518,1711.035916123493,1380.966245042871,1621.8591309705891,1645.0926671968605,1618.1184050786237,1454.5032313938866,1477.6092837177473,1517.278343468847,1709.4455573812843,1734.9960310302567,1582.6604951350241,1511.6863872064123,1447.2064377977285
VAE-CONV1,L1,4201.362565609015,4103.767999721027,3407.1674225559527,3796.320594786589,4034.0944536512893,4289.371928930992,4219.55843124461,4212.435427735336,4266.746253730327,4343.633472462217,4052.837098509692,3545.233275662111,4082.3490680522555,3201.973473040388,2914.434545457983,2796.945386910833,2745.1278732508786,2741.8319834871286,2729.601289921199,2499.0777202454537,2547.4930734032505,2569.8815249195823,2520.9810819627482,3834.4900153442504,2546.639272753898,2527.2265749790713,2526.6017863749084,2338.77195354426,2089.259260486326,1988.5445589286414,2105.792243943361,2077.2680071396762,2282.5680504608254,2282.679966354506,3691.43370501077,2318.994963731263,2283.1285922702673,2427.052468182876,2511.668095464159,2970.091284336183,2931.08621735654,3074.8307052402724,3279.9489556818735,3356.670549730751,3417.237900651427,3567.7608893649867,3459.0597320677334,3515.4775794286757,3205.702684738152,3022.406573107797,3020.445308548946,2701.884998941716,2282.9338654061207,2106.3130086268648,1956.734896263929,1822.4697750442406,3652.420471079287,1867.6352241038317,1746.9929353799616,1616.6998682425765,1594.4180010531431,1830.6266438289226,2160.8230493511446,2363.1967559518225,2443.068687540984,2503.147790123121,2510.980364862354,3569.690926253189,2865.867676589871,3159.2937841537832,3388.9269371994706,3118.9978484002645,2982.903182314962,3062.495544113331,3102.9836833333475,3415.731131479708,3442.169478150478,3263.6753011824467,3145.4316793930657,2938.6528778333827
VAE-CONV1,L2,240.51692696598073,235.58965243792755,199.5300406557827,218.8376014487234,230.67243491993298,246.62766534523757,242.9449408418434,241.82923191540027,244.12174790534115,247.52715906606014,233.0667447129483,206.39792919872403,234.36661584688528,189.71753692505365,175.64954559967907,167.80810851061094,165.2449049526256,165.206986045238,165.86330118480458,153.71910690156412,156.19959872329153,157.91936426678075,155.37190490737305,221.525424407293,155.96683738346468,155.36383148886796,154.45935936613103,142.89516825565116,127.06646854409868,122.42100049304385,127.06069063477672,126.30094532582531,137.32744258749187,137.46255374825992,213.2595886857226,139.7585779489932,138.12746435410975,147.65223730954708,152.4545475449319,177.75252838485952,175.68865276538577,184.6569284294352,195.81727432117188,199.0658269636576,201.90640058172292,205.356961047939,203.46550552895542,204.87766940021626,187.33805492605845,176.39842879668984,176.24253860767197,157.65117232891808,134.08941162171286,123.23073152514176,113.8320945297085,107.65745246507966,210.7953034563528,110.42835041864703,103.0392029090997,96.076986905001,94.80340157673018,107.01487950563482,127.56854577130133,140.58883293710298,145.38950232285592,149.95644468013376,151.23698586253113,206.96891340350294,171.97865351575211,188.12293013678098,200.13011911594273,185.84566800378454,178.16954465153378,182.54993899894043,185.0018650024286,202.49222529562948,204.65867197292056,192.98751382809172,187.730326346646,173.70118514174288
VAE-CONV1,Wasserstein,0.00914902384387766,0.008686633964647873,0.007127198942592436,0.008350260929453285,0.009173268640185172,0.00972505171743957,0.009575202856995781,0.009569327336953457,0.00971654876564953,0.00998426595405355,0.00868346768671797,0.007326422918541354,0.008484184881292076,0.006206929508013229,0.005446173193417666,0.005198848613706771,0.0051016186360720505,0.005108530985021752,0.0049503268878297,0.004455910868881696,0.0044432555292383,0.00445234279398012,0.004312396037794039,0.007822393575333736,0.004387680815766622,0.0043249936042762845,0.004300767500797452,0.004020279234100407,0.0036304815044974747,0.0034619455355476606,0.0036425792122933114,0.003644685041994288,0.003989615360895917,0.003982791342301032,0.007547799475830147,0.004023478884725354,0.003929968108782663,0.004126512981403867,0.004309903076088894,0.005331936196367308,0.005338979816452729,0.0055871151218979875,0.006300570027445996,0.00657506377031731,0.006729167212427585,0.007272721352093015,0.006845259535408043,0.0071137705967924125,0.006414552949364237,0.006011181784366867,0.006055682193051467,0.005413221902983188,0.0044019950771148645,0.004041575559085754,0.0037852683609323873,0.0034027093296292708,0.00738451415232217,0.0034648048117229013,0.0032725223617097246,0.002979929685243403,0.002935977340523456,0.003447014214142489,0.004013401979547246,0.0043696969596272,0.004483887566919848,0.004600188079717045,0.0045942403803956745,0.007151340330849678,0.005365302543440736,0.006023659858552184,0.006636380794401221,0.006074288675521736,0.005827975205843789,0.005987469850961989,0.006075138109130567,0.006708725434433676,0.006734088123229975,0.006094478848819898,0.005694106271160709,0.005733075558366304
VAE-CONV3,Jensen-Shannon,0.17998175650582057,0.18754196613115323,0.2359868108992267,0.20716784873008653,0.18870833124621725,0.17447672556008986,0.1788515653297712,0.17897024156673272,0.175777625687849,0.1696064464705933,0.19092046052769396,0.22604374511388814,0.19140453609247965,0.25169212805909486,0.27152701389994,0.27852408445330545,0.2794229169922041,0.279597274768824,0.2879562190276201,0.2962955821256207,0.2926005389192942,0.29494129674538716,0.30382438657725147,0.2051573329200398,0.29381836138792267,0.30203510827207714,0.2986410780386049,0.30540620138958496,0.31706343717536517,0.31179080939826725,0.3133101239538399,0.31265198952725537,0.2988397099400496,0.30645213372685653,0.21133921960697732,0.302876055627073,0.3045591409323563,0.29833140734253466,0.2993769655729802,0.26783606618132966,0.2736313424953904,0.26555665638373194,0.25020964912523,0.2426400992419017,0.2381077487904317,0.2178576069042003,0.23506387090772013,0.23201166297995493,0.24939405420629865,0.26077170911108555,0.25888326031202086,0.27964990682058827,0.30044855499832473,0.3086265693515767,0.3172663161352311,0.32784486032191973,0.21497257348555388,0.32258180536003234,0.3294330331695778,0.3441018255728429,0.3397285432013685,0.325409089141021,0.30792424859485273,0.29844964125747103,0.2918526248537247,0.2903201399083744,0.2904404391181997,0.22050556219020157,0.27230807610378516,0.25815898416072447,0.2400443852491392,0.2595769205762987,0.26682360857282783,0.2608682865782081,0.2596900191718269,0.24116814575112314,0.2412416569813568,0.2452254424368148,0.25703994388468715,0.26464725956745405
VAE-CONV3,KS-pvalue,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
VAE-CONV3,Kolmogorov-Smirnov,0.1211207517281106,0.12271385368663595,0.1510386664746544,0.13184043778801843,0.11828557027649769,0.10806991647465436,0.11275021601382487,0.11346126152073732,0.10854694700460832,0.10430767569124422,0.1293022753456221,0.15456689228110596,0.12426195276497695,0.1611463133640553,0.1800295218894009,0.18093858006912442,0.18119959677419356,0.18720298099078342,0.1869419642857143,0.20006480414746544,0.19505148329493088,0.19963277649769584,0.20235995103686635,0.13796082949308755,0.19347638248847926,0.19755364343317972,0.19581653225806453,0.20172091013824883,0.20848034274193544,0.2142047091013825,0.20241395449308752,0.20469110023041476,0.1944034418202765,0.19758964573732718,0.1427041330645161,0.1967615927419355,0.19888572868663595,0.1907942108294931,0.18853506624423966,0.16900381624423966,0.17012888824884798,0.16597962269585254,0.16308143721198165,0.15336081509216593,0.15025561635944706,0.15002160138248846,0.14702440956221208,0.145206293202765,0.16080429147465436,0.16499855990783407,0.167563724078341,0.18813004032258066,0.20034382200460832,0.20498811923963134,0.21111751152073732,0.21395269297235026,0.14119203629032256,0.209794426843318,0.21788594470046083,0.22379932315668202,0.22705753168202766,0.21354766705069123,0.2000198012672811,0.1924503168202765,0.18897609447004607,0.18788702476958524,0.1896151353686636,0.14582733294930875,0.17192900345622117,0.16684367799539168,0.1559079781105991,0.1644495247695853,0.16747371831797242,0.16688868087557607,0.16416150633640547,0.15419786866359453,0.15057963709677424,0.1617673531105991,0.16743771601382487,0.17210730600682494
VAE-CONV3,Kullback-Leibler,720.5124568688548,771.4389307430731,1343.7824323849031,989.3543774962494,805.9024094479162,685.1483710071188,722.011545158402,727.7359849249478,680.6376868302077,633.2721681141957,843.8777052533018,1248.1777435444196,869.3978646687635,1588.7457592464755,1919.8356492202397,2016.15886281861,2021.6233885834417,2020.9857503856688,2265.684519732074,2327.4963418300995,2230.705292708949,2308.7158846877037,2567.8692381104547,931.6491559642402,2259.992659223023,2514.2087347861802,2389.0738728706665,2472.8976098577637,2687.061373243285,2395.9062958913723,2563.8876745780235,2533.8211211035255,2227.377100132154,2495.6721912190897,990.546271299326,2401.238175770571,2432.9899946828755,2325.601851046912,2430.3279960973396,1804.0806980800794,1964.4508255442977,1818.2376048667247,1573.5230782106146,1456.3768334257054,1378.5186990253474,1048.7567669689151,1339.8450494134872,1324.1256978426927,1526.758254270977,1704.3883960362712,1649.6623077558265,2001.7314508881311,2291.7545483264767,2430.981958627828,2601.364057562172,2870.761439860629,1060.4610977483762,2721.894936476049,2866.3736608567733,3343.504056246005,3122.214440192131,2782.378435713499,2454.238959086173,2281.2226035380872,2143.3496522471987,2148.495476602603,2144.193066658965,1085.0678564640261,1880.6657167141182,1707.4718250687342,1391.3381982520866,1724.0873073528373,1790.0582710907024,1687.3452775224923,1680.202965618254,1425.874546830537,1429.0658891993821,1448.2673413180066,1635.010299507523,1836.7015441587741
VAE-CONV3,L1,2658.9115141015864,2768.5078132771864,3489.322950851023,3067.541734376029,2805.0385322665993,2589.4638492095282,2653.9093256547912,2655.304457630263,2598.9035669460736,2498.102796154183,2821.81305611927,3326.165884535926,2795.159216329702,3711.463187235732,4016.5279298791193,4120.162948445304,4169.730444533689,4180.359454906429,4217.973325792881,4433.814415033102,4428.933524278815,4431.235578317232,4477.513907492965,3037.951492316998,4437.860074048756,4467.055760338031,4465.145601259444,4602.393726642564,4798.11704188073,4888.905648881424,4769.807897562292,4776.4788256855045,4588.1646873424315,4601.786708580436,3151.3484695609573,4561.092894904255,4603.397838454546,4503.356629426155,4433.547007950032,3999.9694250679718,4043.2372586960555,3925.1242427559,3689.1679408643568,3586.7774892157486,3536.876547023331,3257.881293244248,3480.0509143683657,3398.5857834716185,3703.184950185157,3855.0208679368898,3847.744359733085,4141.631739304103,4541.631508519136,4683.4082583949785,4805.484525291748,4940.856720889975,3183.008317617754,4908.107819899424,5007.623475342027,5141.775485512957,5162.446466397656,4940.050835743044,4639.074016432227,4482.429460391206,4426.097143373248,4384.132840257518,4402.131155932617,3278.7620956035835,4076.518537600158,3802.114195102964,3589.3575821567056,3840.7874088714507,3996.7100821684035,3911.1052626015135,3884.593080544779,3590.356454648767,3581.678913243707,3652.64229254647,3808.5593700986065,3958.5945042436897
VAE-CONV3,L2,126.8295702718254,132.13020540846372,169.38866812899147,148.7063862516915,135.56179594153505,122.25503945340893,125.35302598068033,126.8419748051968,123.2306432151118,118.8647591910984,134.5942401333801,161.90258215958238,133.7195027754163,180.7428766496946,197.34687684629458,203.65604344106478,204.90341550739052,205.1607543939784,206.07125809929028,220.11771616857322,216.80809952278545,216.18548401682636,218.80324394631498,147.73369748458046,217.17200708238306,218.36214332622527,218.9118305361586,229.78672302969434,241.98587521822034,249.81188506788308,241.60455687803525,243.79408495756522,231.74320729910534,233.17172191698072,155.42568246005897,229.50907384802824,231.22954338966605,223.39303269819533,218.93243800753277,194.3239031015491,196.60011200340494,188.7660469352885,176.772334514295,172.6505608183846,169.3998782902178,161.9501293705204,167.41911493077532,164.66995811550302,181.9186140679811,191.23471491821905,191.61004161081962,209.5758833381642,232.68985460709047,242.1237062864198,251.19935210594454,257.76819960252567,156.97100685977455,254.60752583641911,262.31274817803154,269.9449597452872,271.1579486449131,258.54286043826585,239.4075367029644,227.9166420730869,223.3561007232395,219.8819595141514,219.78094275313092,160.46729109311082,199.93082023133098,183.87931801304714,172.60601065198745,186.27993408670613,194.8427785499438,190.46655213114815,188.7779934743472,172.7594953132555,171.64254538663056,178.92903368946122,184.2202558610661,196.21640924148497
