model,metrics,data0,data1,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data2,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data3,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data4,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data5,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data6,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data7,data70,data71,data72,data73,data74,data75,data76,data77,data78,data8,data9,Mean metrics
VQ-VAE-CONV2,Jensen-Shannon,0.156940172578277,0.1480429743285402,0.11234756277256512,0.1362982131044628,0.15250627774377218,0.16638811927840574,0.1630645438500097,0.16243812956246378,0.16599545216535253,0.17104421241636028,0.1476271236600785,0.11854037807332272,0.14545067351372076,0.09805020980788948,0.08516863233805712,0.08026671238883858,0.07927829959331713,0.07904958522807208,0.07799050138496866,0.07600773682622364,0.07650974337052116,0.07821715671047737,0.07946820104191878,0.1311543272370923,0.0777612615946841,0.07844122441596177,0.07583666191727184,0.07353239530789578,0.07645162516139847,0.07773263736380306,0.07484869650714679,0.07383260252914187,0.07168314483351719,0.06784344536342261,0.12466762589859484,0.06913857706507465,0.07092445559317148,0.07296938987364325,0.07416095955410175,0.08121973361722287,0.08274992104261379,0.08743301155811392,0.10156931667201922,0.10428405081904103,0.10721611668956411,0.11759055947412697,0.10910558435883408,0.11302345437269883,0.0974673230050081,0.0892377876711503,0.08873163868029314,0.07895855029008332,0.06644099866048857,0.0676095726473942,0.06878758532861634,0.07326233708434994,0.12185930500296983,0.07220473907141094,0.08015132341297634,0.08770366434158419,0.08914901537784375,0.07760720877571974,0.07041436467482955,0.07013447684232556,0.07154105278249401,0.07252560821894315,0.07324916332107134,0.11695393874922275,0.0811058337182403,0.09390393363748317,0.11398756865583545,0.10199073663252732,0.0972171146711418,0.10032798268478944,0.10152056123728484,0.11422209735057505,0.11503101640412018,0.09864182723187001,0.092897342925766,0.09742654505881242
VQ-VAE-CONV2,KS-pvalue,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
VQ-VAE-CONV2,Kolmogorov-Smirnov,0.09203088997695852,0.09047379032258066,0.06522717453917051,0.08121219758064516,0.09268793202764977,0.10460469470046083,0.10237255184331798,0.10069844470046083,0.10716985887096772,0.10869095622119815,0.08646853398617516,0.06817936347926268,0.09017677131336407,0.06017785138248846,0.04878312211981567,0.04836909562211983,0.047190020161290314,0.043904809907834075,0.040898617511520685,0.04361679147465436,0.03989055299539168,0.04771205357142849,0.04483186923963134,0.07569484447004615,0.03848646313364057,0.04223970334101379,0.03889148905529949,0.035354262672811054,0.029314876152073732,0.033014112903225756,0.030043922811059887,0.029485887096774133,0.029953917050691226,0.03084497407834097,0.0707535282258065,0.03083597350230416,0.03111499135944701,0.04583993375576034,0.04382380472350228,0.05313040034562211,0.055299539170506895,0.059520809331797236,0.07726094470046083,0.0726436491935484,0.07179759504608296,0.0691964285714286,0.07112255184331798,0.06730630760368664,0.050304219470046097,0.04763104838709678,0.04474186347926268,0.04819808467741937,0.03318512384792627,0.02449056739631328,0.028846846198156584,0.037793418778801824,0.07238263248847929,0.03790142569124422,0.03800043202764969,0.041960685483870885,0.04353578629032259,0.03587629608294929,0.031457013248847865,0.0385584677419355,0.03725338421658986,0.04069160426267282,0.04549791186635943,0.06880940380184333,0.045533914170506895,0.062022969470046097,0.0673693116359447,0.0541294642857143,0.05510152649769584,0.053184403801843305,0.05646961405529949,0.06297703052995393,0.06792734735023043,0.05631660426267282,0.053571428571428575,0.05531719852855394
VQ-VAE-CONV2,Kullback-Leibler,inf,429.7475754155387,inf,320.36280064317873,309.7856726562693,312.55612445121903,309.9436604513074,251.11397968039967,246.30232706671495,217.26395711356258,178.28141615840934,154.78195366526808,436.46392900788675,190.2515168380771,192.9103433179974,211.8051656438414,213.01103296501856,245.04047447368194,215.7748757475337,302.8046248176562,269.3547162045312,319.62938316445616,322.8265897106555,422.5866592720987,325.554425346895,376.94125064421655,422.4973007410983,438.1327180964636,443.70904801516485,inf,694.4686245418848,744.9618257807155,inf,167.7128451831106,inf,169.83447423718735,198.07241501824586,75.88163737138314,94.00677888754583,80.77512228129585,185.76228518258984,185.8316408511398,362.26060955455347,350.2555975870185,413.1129489704574,inf,320.0803993915587,315.4003603495279,382.5032173720554,inf,inf,inf,160.29283306235072,182.88029892183877,94.28991231997107,103.75370453394122,inf,71.79433189643166,inf,459.59684044193887,465.79878117296846,418.6066695862953,374.2538254533636,342.8082972853142,340.30476483243274,324.2498460712384,327.4489444164693,inf,323.4279565148529,321.028453800009,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
VQ-VAE-CONV2,Wasserstein,0.004793451474806645,0.004346231587804366,0.0027989338515339596,0.004013958473364407,0.004832802972905431,0.005378826521547554,0.005240879226503344,0.005229574959717788,0.005395858967550164,0.005663223294018688,0.0043292277053325915,0.0029809592773062947,0.004149572283283244,0.0019265931902840926,0.001248482303614874,0.0010283518830176603,0.0009573803272237405,0.0009236101165045451,0.0009126246919299495,0.000785895030089596,0.000750053123866179,0.0008216315987788217,0.0008503091989971717,0.0034815675377112723,0.0007396095247289241,0.0007743358875064223,0.0007440642164637945,0.0007427657501276394,0.0009850051798262942,0.0010893008173754153,0.0009810541693276295,0.0009132269886689662,0.0007451001410679764,0.0007076569732604276,0.00321320033954831,0.0007116916088923312,0.0007848549103272668,0.0009180732603816497,0.000838336745883019,0.0011635251679570453,0.0011654347002905444,0.0013768291667990646,0.0020593744162863362,0.0022824756785427987,0.0024160950590935847,0.002924723178133453,0.0025099745945055094,0.0027587456518256524,0.0020471310952144646,0.0016848494157486382,0.0016962616239511368,0.0010579282491343398,0.0005454206270961955,0.0006783071081486187,0.0008362700645042352,0.0011261622022208098,0.003067834043850817,0.0010855392845750991,0.0012257036017153259,0.0014878788792509813,0.0015344889573843709,0.0010627076908480036,0.0006141881522565373,0.0005304520495750445,0.0005803713035517768,0.0006021437559029875,0.000591342921652501,0.002837028449741237,0.0011531844563435277,0.0018073439331733243,0.0022881361326688708,0.001721174405217445,0.00145258894997803,0.0016174529429056805,0.0016952869474578585,0.0023299596310786086,0.002344462163710928,0.0017861690952642993,0.001412595425047203,0.0019099470542238133
VQ-VAE-FD1,Jensen-Shannon,0.29676637750224927,0.2888423919858924,0.2435782657484428,0.2721808608357071,0.28954754843312125,0.3035579934049361,0.2993392342675238,0.2992427072930714,0.3026380793779542,0.3083255194935353,0.2869338557195279,0.2536274229077868,0.2862486118681329,0.22589897399612974,0.2046368851944014,0.196939710401959,0.1937119626720061,0.19405366716976039,0.18996802133685517,0.17465733038614836,0.1741818034859496,0.17493942652849157,0.1703178597073364,0.2704325542494485,0.17312083090992328,0.17123690745483103,0.17008063833286396,0.16087756961659916,0.14656626762884944,0.14191421107408347,0.14823024149064082,0.149851082832787,0.16232130778219828,0.16112129977760148,0.2635616412617156,0.16255767448469913,0.15894695266392594,0.16470448224799303,0.17067870883802572,0.20378149301002335,0.20224051202646887,0.20983411254058051,0.22776972324283049,0.23526888538911617,0.23971190966213135,0.25688720629035644,0.24332294772433172,0.24925492359494814,0.22982058064818633,0.2179201061468598,0.21896787036218268,0.20050976937028592,0.17090099186900892,0.16014945626429838,0.15270797778044787,0.13991196773232314,0.26057901889518476,0.14146737997278297,0.13689079438640128,0.12725924301149222,0.12635654500557722,0.14466520033757554,0.16307718870968602,0.17381086819987476,0.1771220366356217,0.18041093156929278,0.17962937155847525,0.25438476438922014,0.2024401627124691,0.22171143276959193,0.23935529084475124,0.2226548782418072,0.21390090214123358,0.21932868757251944,0.2214102409830002,0.24078692834681276,0.2419701886056168,0.22875283956867495,0.2171415369225403,0.20886587019490738
VQ-VAE-FD1,KS-pvalue,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
VQ-VAE-FD1,Kolmogorov-Smirnov,0.15621399769585254,0.14834749423963134,0.11626044066820285,0.13274949596774188,0.14331617223502302,0.1547199020737327,0.15077764976958524,0.1500216013824885,0.15588997695852536,0.1583921370967742,0.15069664458525345,0.1319664458525346,0.14694340437788012,0.10482070852534564,0.09936635944700467,0.09099582373271886,0.08795362903225812,0.09473106278801846,0.09206689228110598,0.08817864343317972,0.08399337557603692,0.09039278513824889,0.08753960253456217,0.14015697004608296,0.0811941964285714,0.08357934907834097,0.08170722926267282,0.07479478686635943,0.06105990783410142,0.060906898041474644,0.05824272753456221,0.059934835829493105,0.06653225806451614,0.06792734735023043,0.1349816388248849,0.0695924539170506,0.06791834677419362,0.07187860023041476,0.07445276497695852,0.0965041762672811,0.09593713997695852,0.1013464861751152,0.11917662730414748,0.11639544930875577,0.11757452476958524,0.1334245391705069,0.11832157258064516,0.11965365783410142,0.11083309331797231,0.09825028801843316,0.10250756048387089,0.09886232718894006,0.07610887096774188,0.06697328629032262,0.06285102246543783,0.053499423963133674,0.1300223214285715,0.0525633640552996,0.05169930875576034,0.046992007488479315,0.04727102534562211,0.053103398617511566,0.06574920794930872,0.07372371831797242,0.07564084101382496,0.07948408698156684,0.08072616647465436,0.12629608294930872,0.09094182027649766,0.11018505184331798,0.11734050979262674,0.10368663594470047,0.09807027649769595,0.09994239631336406,0.10152649769585254,0.11421730990783409,0.11927563364055305,0.11225518433179726,0.10481170794930883,0.09892328045703781
VQ-VAE-FD1,Kullback-Leibler,inf,543.670970605914,inf,414.0019882310652,428.1948995158421,463.9971607709825,432.84380931666715,417.5253992500971,404.5789370408363,407.17033921594316,354.44874840541826,289.3935994334122,547.173882573607,279.51555764042575,262.54814154902664,268.4264837913853,264.7979715873262,290.1584822620842,299.853413299184,312.34538522375294,281.1694614932694,296.13414843543643,292.2972126916077,473.74418561318384,300.2094118236513,339.44125459314705,271.2220401264958,259.5569849120095,238.179615973679,inf,318.38001123168783,364.99751517152936,inf,272.91865524219816,inf,276.29482452242416,293.03309784174905,213.34244775488094,208.26991499872352,275.48359607836915,269.5400707379657,287.00848551604605,322.89751160704697,334.30061009432904,399.30792985578427,inf,324.3157991430975,334.2899695609288,340.79970579717485,inf,inf,inf,244.27404418395633,237.08231991160744,158.50425595277656,137.26271520956482,inf,132.2450814842147,inf,189.85142806039755,189.97063426596446,217.2165567497529,228.39253998142243,233.40129603385623,238.71836185937985,238.52700554242173,238.1029501414186,inf,278.460890312042,306.3530914927014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
VQ-VAE-FD1,Wasserstein,0.008214329577332391,0.0077484568702113395,0.006190170737539403,0.007412509190497351,0.00823411192101317,0.008785257917702008,0.008631924152222413,0.00862796255971292,0.008769686553999711,0.00903744509920019,0.007748823911966417,0.0063932906773015085,0.007545101621532515,0.005256312755897917,0.00450281145482138,0.00425357880944529,0.004158720639313364,0.004194626168345108,0.0040281679353800235,0.003565204455657916,0.0035346113856800803,0.0035672684374726785,0.0034180924832493786,0.006889835851116709,0.0034761860560129838,0.003424917497647729,0.0033949717223999663,0.0031255699132940093,0.0027218163815487884,0.0026142285859353477,0.0027305461977339194,0.0027720340803954876,0.0030802718353171916,0.003083434060342966,0.006615226271205555,0.003115527445555723,0.003016134827470671,0.0031784618830582615,0.0033670510827924238,0.00438695275266628,0.004389009678569995,0.004638435231637649,0.005345286257828099,0.005626457931277254,0.005786033934033996,0.006350548150697597,0.005909384323305441,0.006186717619363923,0.005501473471477808,0.005080493520361386,0.005142382491771415,0.004546307996760561,0.0035301766979188762,0.003153133059980328,0.0029362164977380523,0.002523349773134264,0.0064457504357271515,0.002567245876622449,0.0024625425948624495,0.0022160208503190946,0.0022092788663994993,0.0026333389418428787,0.003162986584004684,0.003508537000795724,0.0035973976744198962,0.0037143880612523507,0.003719712502489989,0.0062133335607341845,0.0044506117044726306,0.005087062630978215,0.00570716579809624,0.0051517885489340805,0.004927972496372155,0.00507819032358515,0.005170272014980806,0.005797505907849865,0.005833953171419105,0.005161689261598187,0.004757846502864296,0.004823185186157799
